id,url,title,headlines,objective_summary,level,image,instructors,publish_date,last_update_date
2908180,https://udemy.com/course/coding-vs-covid-19-b-databases-thinking-outside-the-box/,Coding vs. COVID-19 B: Databases & Thinking Outside the Box,Learn how to code while we're all stuck in quarantine!,"['Coding', 'Current events']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/2908180_979e.jpg,['MetaCoders Team'],2020-04-22,2020-04-22
3286770,https://udemy.com/course/100-exercises-python-programming-data-science-numpy/,100+ Exercises - Python Programming - Data Science - NumPy,Improve your Python programming and data science skills and solve over 100 exercises in NumPy!,"['solve over 100 exercises in NumPy', 'deal with real programming problems in data science', 'work with documentation and Stack Overflow']",Beginner Level,https://img-a.udemycdn.com/course/480x270/3286770_b5d8_4.jpg,['Paweł Krakowiak'],2020-07-04,2020-07-06
1749420,https://udemy.com/course/machine-learning-with-neural-networks-3-in-1/,Machine Learning with Neural Networks: 3-in-1,Enhance applications with the power of Machine Learning to build high performing day-to-day apps with Neural Networks.,"['Build predictive models in minutes by using scikit-learn', 'Get an overview of the most well known and powerful tools to solve computing problems using Machine Learning.', 'Develop efficient and intelligent applications by leveraging the power of Machine Learning']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/1749420_3b41_2.jpg,['Packt Publishing'],2018-06-15,2018-06-15
1417292,https://udemy.com/course/learning-path-your-guide-to-learn-data-science-using-python/,Learning Path: Your Guide to Learn Data Science using Python,Combine the Power of Python with Data Science to perform Data Analysis on your Data,"['Install the core Python tools for data analysis', 'Deal with different data types in Python', 'UseNumPy for fast array computation']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1417292_db77_2.jpg,['Packt Publishing'],2017-11-07,2017-11-07
1222308,https://udemy.com/course/sglearnartificial-intelligence-ii-neural-networks-in-java/,SGLearn@Artificial Intelligence II - Neural Networks in Java,This is a Duplicate Course for Singaporeans picking up new skillsets and competencies,"['Basics of neural networks', 'Hopfield networks', 'Concrete implementation of neural networks']",All Levels,https://img-a.udemycdn.com/course/480x270/1222308_002c.jpg,['DioPACT SG'],2017-06-21,2017-06-06
1789460,https://udemy.com/course/python-machine-learning-and-troubleshooting-2-in-1/,Python Machine Learning and Troubleshooting: 2-in-1,Gain expertise in troubleshooting most common issues to implement machine learning tasks with ease,"['Get to grips with supervised and unsupervised machine learning by working with hands-on examples.', 'Implement machine learning solutions in Scikit-Learn and Python.', 'Overcome real-world drawbacks such as over fitting and produce stable, generalizable, and effective solutions.']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1789460_e713_2.jpg,['Packt Publishing'],2018-07-09,2018-07-23
1417292,https://udemy.com/course/learning-path-your-guide-to-learn-data-science-using-python/,Learning Path: Your Guide to Learn Data Science using Python,Combine the Power of Python with Data Science to perform Data Analysis on your Data,"['Install the core Python tools for data analysis', 'Deal with different data types in Python', 'UseNumPy for fast array computation']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1417292_db77_2.jpg,['Packt Publishing'],2017-11-07,2017-11-07
3047760,https://udemy.com/course/python-machine-learning-and-data-science-masterclass/,Python Machine Learning and Neural Networks Masterclass 2020,"The complete guide to TensorFlow, data science, data analysis, image recognition and everything else you NEED to know","['Code in Python from scratch', 'Machine learning theory applied in practical examples', 'Pandas data manipulation and analysis projects']",Beginner Level,https://img-a.udemycdn.com/course/480x270/3047760_42f5.jpg,"['Mammoth Interactive', 'John Bura']",2020-05-06,2020-04-30
3140564,https://udemy.com/course/simplified-approach-to-data-science/,Simplified Approach To Data Science,This is the most comprehensive guide for aspiring Data Scientist who are framed their skills from Novice to Expert,"['Students will be able to successfully understand the connectivity of Statistics, Computer Science and Business.', 'Students will be able to understand the rationale why Big Data came into the picture of Data Science', 'Students will be able to differentiate Data Science and Data Engineer with regards to Big Data Framework']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/3140564_e1c4_3.jpg,['Vincent Bongolan'],2020-06-02,2020-05-26
1836328,https://udemy.com/course/r-programming-troubleshooting-3-in-1/,R: Programming & Troubleshooting: 3-in-1,Learn programming in R and how to tackle common obstacles faced during performing tasks,"['Explore both functional and object-oriented programming techniques in R', 'Get a tour of the most important data structures in R and know how to create, edit, and subset data structures', 'Develop strategies to speed up your R code and become an expert in R programming in a practical manner']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1836328_5b4e_2.jpg,['Packt Publishing'],2018-08-07,2018-08-24
3150584,https://udemy.com/course/machine-learning-no-code-approach-using-azure-ml-studio/,Machine Learning No-Code Approach: Using Azure ML Studio,A hands-on approach to Machine Learning using the easy drag-n-drop environment of Azure Machine Learning Studio,"['Examine the foundations of Supervised Machine Learning', 'Use Azure ML Studio to create Predictive Models without code', 'Evaluate different algorithms to find the one that works best']",Beginner Level,https://img-a.udemycdn.com/course/480x270/3150584_3218_2.jpg,"['Aderson Oliveira', 'Software Architect']",2020-07-03,2020-06-29
3288036,https://udemy.com/course/data_science_a_to_z/,Complete Machine Learning with Python - ML Zero to Hero,Learn about Machine Learning and Deep Learning using Python,"['Learn how to solve real life problem using the Machine learning techniques', 'Machine Learning models such as Linear Regression, Logistic Regression, KNN etc.', 'Advanced Machine Learning models such as Decision trees, XGBoost, Random Forest, SVM etc.']",All Levels,https://img-a.udemycdn.com/course/480x270/3288036_2b5c.jpg,['Start-Tech Academy'],2020-07-04,2020-07-02
2415930,https://udemy.com/course/deep-learning-with-tensorflow-o/,Deep Learning with Tensorflow,Introduction to Python Programming,"['Basics of Python Programming', 'Artificial Neural Networks', 'Basics of Deep Learning']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2415930_e879.jpg,['AKSHANSH MISHRA'],2019-06-24,2019-06-21
2156868,https://udemy.com/course/machine-learning-deep-learning-with-tensorflow/,Machine Learning & Deep Learning with TensorFlow,Unlock modern machine learning and deep learning techniques with the cutting edge library - TensorFlow,"['Understand the key frameworks in data science, machine learning, and deep learning', 'Explore machine learning techniques using challenging real-world data', 'Master deep neural network implementation using the TensorFlow library']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2156868_dfdf_3.jpg,['Packt Publishing'],2019-01-18,2019-01-17
2211848,https://udemy.com/course/python-fundamentals-o/,Python Fundamentals,"A practical guide for learning Python, complete with real-world projects for you to explore","['Use control statements', 'Manipulate primitive and non-primitive data structures', 'Use loops to iterate over objects or data for accurate results']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2211848_9a08_4.jpg,['Packt Publishing'],2019-02-14,2019-02-12
1027772,https://udemy.com/course/programming-r/,Learn programming in R,How to program using R,"['At the end of this course, student will become completely familiar of the programming environment of R (tool)', 'At the end of this course, student will have sound understanding of common programming tasks that a Data analyst needs to perform']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1027772_3fd7.jpg,['The Global Training Hub'],2017-04-28,2017-02-24
2544465,https://udemy.com/course/basics-of-r-for-data-science/,Basics of R for Data Science,with R language,"['Data Science intermidate level', 'linear Regression']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/2544465_0716_4.jpg,"['Prof. M. NAGABHUSHANA RAO , Team, K L UNIVERSITY - INDIA']",2019-09-18,2019-09-13
2306598,https://udemy.com/course/3d-neural-network-visualization-with-tensorspace/,3D Neural Network Visualization with TensorSpace,Visualize a variety of Neural Network architectures and even show how your pre-trained models process data in real-time,"['Prepare a pre-trained model for visualization from numerous neural network libraries like Keras, TensorFlow and Tensorflow .js.', 'Explore how each part of your neural network model is presented and learn how to change it', 'Discover the inner-workings of your pre-trained model using a specific example in an easy and accessible way']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/2306598_4450_3.jpg,['Packt Publishing'],2019-04-06,2019-04-04
3221609,https://udemy.com/course/data-science-interview-test-series/,Data Science Interview Test Series,Go nail that next Data Science Interview.,"['All the essential interview questions for a Data Science or Machine Learning position. Helpful for those who want to solidify their interview skills.', 'Machine Learning Fundamentals', 'Basic Statistics and Probability']",All Levels,https://img-a.udemycdn.com/course/480x270/3221609_c4c3_2.jpg,['Sharan Babu'],2020-06-23,2020-06-10
2468390,https://udemy.com/course/data-science-with-r-learn-data-manipulation-with-r/,R for Data Science: Learn Data Manipulation With R,"Learn data science with R programming, handle with data, manipulate the data and produce meaningful outcomes with R!","['Data Manipulation', 'Learn how to handle with big data', 'Learn how to manipulate the data']",All Levels,https://img-a.udemycdn.com/course/480x270/2468390_99e0_3.jpg,['Oak Academy'],2019-08-08,2020-06-04
1541616,https://udemy.com/course/deep-learning-make-decisions/,Using Deep Learning To Make Decisions,This course is your guide to exploring the possibilities in the field of deep learning.,"['What is deep learning and How is it useful', 'Learn how deep learning and AI can deliver value to your business', 'Learn how to use machine learning and AI to add value to business']",All Levels,https://img-a.udemycdn.com/course/480x270/1541616_b385.jpg,['MagicTech Academy'],2018-02-09,2019-12-04
